uid,index,name,display_name,category,subcategory,kind,item,variant,style,label,tags,master_svg,png_path_template
NEO06696,6696,hands_gestures_heart_hands_sparkle_09,heart hands sparkle 9,hands_gestures,hands_gestures,hands_gestures,heart_hands,9,sparkle,HH,hands_gestures;heart_hands;sparkle;neutrino;emoji,svg/master/hands_gestures_heart_hands_sparkle_09.svg,png/{theme}/{size}/hands_gestures_heart_hands_sparkle_09.png
NEO06697,6697,hands_gestures_palms_up_badge_09,palms up badge 9,hands_gestures,hands_gestures,hands_gestures,palms_up,9,badge,PU,hands_gestures;palms_up;badge;neutrino;emoji,svg/master/hands_gestures_palms_up_badge_09.svg,png/{theme}/{size}/hands_gestures_palms_up_badge_09.png
NEO06698,6698,hands_gestures_together_hands_stripe_09,together hands stripe 9,hands_gestures,hands_gestures,hands_gestures,together_hands,9,stripe,TH,hands_gestures;together_hands;stripe;neutrino;emoji,svg/master/hands_gestures_together_hands_stripe_09.svg,png/{theme}/{size}/hands_gestures_together_hands_stripe_09.png
NEO06699,6699,hands_gestures_salute_dot_09,salute dot 9,hands_gestures,hands_gestures,hands_gestures,salute,9,dot,SAL,hands_gestures;salute;dot;neutrino;emoji,svg/master/hands_gestures_salute_dot_09.svg,png/{theme}/{size}/hands_gestures_salute_dot_09.png
NEO06700,6700,hands_gestures_snap_fingers_ring_09,snap fingers ring 9,hands_gestures,hands_gestures,hands_gestures,snap_fingers,9,ring,SF,hands_gestures;snap_fingers;ring;neutrino;emoji,svg/master/hands_gestures_snap_fingers_ring_09.svg,png/{theme}/{size}/hands_gestures_snap_fingers_ring_09.png
NEO06701,6701,hands_gestures_counting_one_shadow_09,counting one shadow 9,hands_gestures,hands_gestures,hands_gestures,counting_one,9,shadow,CO,hands_gestures;counting_one;shadow;neutrino;emoji,svg/master/hands_gestures_counting_one_shadow_09.svg,png/{theme}/{size}/hands_gestures_counting_one_shadow_09.png
NEO06702,6702,hands_gestures_counting_two_orbit_09,counting two orbit 9,hands_gestures,hands_gestures,hands_gestures,counting_two,9,orbit,CT,hands_gestures;counting_two;orbit;neutrino;emoji,svg/master/hands_gestures_counting_two_orbit_09.svg,png/{theme}/{size}/hands_gestures_counting_two_orbit_09.png
NEO06703,6703,hands_gestures_counting_three_leaf_09,counting three leaf 9,hands_gestures,hands_gestures,hands_gestures,counting_three,9,leaf,CT,hands_gestures;counting_three;leaf;neutrino;emoji,svg/master/hands_gestures_counting_three_leaf_09.svg,png/{theme}/{size}/hands_gestures_counting_three_leaf_09.png
NEO06704,6704,hands_gestures_counting_four_star_09,counting four star 9,hands_gestures,hands_gestures,hands_gestures,counting_four,9,star,CF,hands_gestures;counting_four;star;neutrino;emoji,svg/master/hands_gestures_counting_four_star_09.svg,png/{theme}/{size}/hands_gestures_counting_four_star_09.png
NEO06705,6705,hands_gestures_high_five_heart_09,high five heart 9,hands_gestures,hands_gestures,hands_gestures,high_five,9,heart,HF,hands_gestures;high_five;heart;neutrino;emoji,svg/master/hands_gestures_high_five_heart_09.svg,png/{theme}/{size}/hands_gestures_high_five_heart_09.png
NEO06706,6706,hands_gestures_hand_with_pen_bolt_09,hand with pen bolt 9,hands_gestures,hands_gestures,hands_gestures,hand_with_pen,9,bolt,HWP,hands_gestures;hand_with_pen;bolt;neutrino;emoji,svg/master/hands_gestures_hand_with_pen_bolt_09.svg,png/{theme}/{size}/hands_gestures_hand_with_pen_bolt_09.png
NEO06707,6707,hands_gestures_hand_with_wrench_check_09,hand with wrench check 9,hands_gestures,hands_gestures,hands_gestures,hand_with_wrench,9,check,HWW,hands_gestures;hand_with_wrench;check;neutrino;emoji,svg/master/hands_gestures_hand_with_wrench_check_09.svg,png/{theme}/{size}/hands_gestures_hand_with_wrench_check_09.png
NEO06708,6708,hands_gestures_hand_with_star_plus_09,hand with star plus 9,hands_gestures,hands_gestures,hands_gestures,hand_with_star,9,plus,HWS,hands_gestures;hand_with_star;plus;neutrino;emoji,svg/master/hands_gestures_hand_with_star_plus_09.svg,png/{theme}/{size}/hands_gestures_hand_with_star_plus_09.png
NEO06709,6709,hands_gestures_hand_with_heart_minus_09,hand with heart minus 9,hands_gestures,hands_gestures,hands_gestures,hand_with_heart,9,minus,HWH,hands_gestures;hand_with_heart;minus;neutrino;emoji,svg/master/hands_gestures_hand_with_heart_minus_09.svg,png/{theme}/{size}/hands_gestures_hand_with_heart_minus_09.png
NEO06710,6710,hands_gestures_hand_wave_motion_alert_09,hand wave motion alert 9,hands_gestures,hands_gestures,hands_gestures,hand_wave_motion,9,alert,HWM,hands_gestures;hand_wave_motion;alert;neutrino;emoji,svg/master/hands_gestures_hand_wave_motion_alert_09.svg,png/{theme}/{size}/hands_gestures_hand_wave_motion_alert_09.png
NEO06711,6711,hands_gestures_wave_music_10,wave music 10,hands_gestures,hands_gestures,hands_gestures,wave,10,music,WAV,hands_gestures;wave;music;neutrino;emoji,svg/master/hands_gestures_wave_music_10.svg,png/{theme}/{size}/hands_gestures_wave_music_10.png
NEO06712,6712,hands_gestures_raised_hand_motion_10,raised hand motion 10,hands_gestures,hands_gestures,hands_gestures,raised_hand,10,motion,RH,hands_gestures;raised_hand;motion;neutrino;emoji,svg/master/hands_gestures_raised_hand_motion_10.svg,png/{theme}/{size}/hands_gestures_raised_hand_motion_10.png
NEO06713,6713,hands_gestures_palm_stop_sleep_10,palm stop sleep 10,hands_gestures,hands_gestures,hands_gestures,palm_stop,10,sleep,PS,hands_gestures;palm_stop;sleep;neutrino;emoji,svg/master/hands_gestures_palm_stop_sleep_10.svg,png/{theme}/{size}/hands_gestures_palm_stop_sleep_10.png
NEO06714,6714,hands_gestures_open_hands_glow_10,open hands glow 10,hands_gestures,hands_gestures,hands_gestures,open_hands,10,glow,OH,hands_gestures;open_hands;glow;neutrino;emoji,svg/master/hands_gestures_open_hands_glow_10.svg,png/{theme}/{size}/hands_gestures_open_hands_glow_10.png
NEO06715,6715,hands_gestures_praying_hands_double_10,praying hands double 10,hands_gestures,hands_gestures,hands_gestures,praying_hands,10,double,PH,hands_gestures;praying_hands;double;neutrino;emoji,svg/master/hands_gestures_praying_hands_double_10.svg,png/{theme}/{size}/hands_gestures_praying_hands_double_10.png
NEO06716,6716,hands_gestures_clapping_tiny_10,clapping tiny 10,hands_gestures,hands_gestures,hands_gestures,clapping,10,tiny,CLA,hands_gestures;clapping;tiny;neutrino;emoji,svg/master/hands_gestures_clapping_tiny_10.svg,png/{theme}/{size}/hands_gestures_clapping_tiny_10.png
NEO06717,6717,hands_gestures_handshake_round_10,handshake round 10,hands_gestures,hands_gestures,hands_gestures,handshake,10,round,HAN,hands_gestures;handshake;round;neutrino;emoji,svg/master/hands_gestures_handshake_round_10.svg,png/{theme}/{size}/hands_gestures_handshake_round_10.png
NEO06718,6718,hands_gestures_thumbs_up_square_10,thumbs up square 10,hands_gestures,hands_gestures,hands_gestures,thumbs_up,10,square,TU,hands_gestures;thumbs_up;square;neutrino;emoji,svg/master/hands_gestures_thumbs_up_square_10.svg,png/{theme}/{size}/hands_gestures_thumbs_up_square_10.png
NEO06719,6719,hands_gestures_thumbs_down_plain_10,thumbs down plain 10,hands_gestures,hands_gestures,hands_gestures,thumbs_down,10,plain,TD,hands_gestures;thumbs_down;plain;neutrino;emoji,svg/master/hands_gestures_thumbs_down_plain_10.svg,png/{theme}/{size}/hands_gestures_thumbs_down_plain_10.png
NEO06720,6720,hands_gestures_ok_hand_sparkle_10,ok hand sparkle 10,hands_gestures,hands_gestures,hands_gestures,ok_hand,10,sparkle,OH,hands_gestures;ok_hand;sparkle;neutrino;emoji,svg/master/hands_gestures_ok_hand_sparkle_10.svg,png/{theme}/{size}/hands_gestures_ok_hand_sparkle_10.png
NEO06721,6721,hands_gestures_victory_hand_badge_10,victory hand badge 10,hands_gestures,hands_gestures,hands_gestures,victory_hand,10,badge,VH,hands_gestures;victory_hand;badge;neutrino;emoji,svg/master/hands_gestures_victory_hand_badge_10.svg,png/{theme}/{size}/hands_gestures_victory_hand_badge_10.png
NEO06722,6722,hands_gestures_crossed_fingers_stripe_10,crossed fingers stripe 10,hands_gestures,hands_gestures,hands_gestures,crossed_fingers,10,stripe,CF,hands_gestures;crossed_fingers;stripe;neutrino;emoji,svg/master/hands_gestures_crossed_fingers_stripe_10.svg,png/{theme}/{size}/hands_gestures_crossed_fingers_stripe_10.png
NEO06723,6723,hands_gestures_love_you_dot_10,love you dot 10,hands_gestures,hands_gestures,hands_gestures,love_you,10,dot,LY,hands_gestures;love_you;dot;neutrino;emoji,svg/master/hands_gestures_love_you_dot_10.svg,png/{theme}/{size}/hands_gestures_love_you_dot_10.png
NEO06724,6724,hands_gestures_sign_of_horns_ring_10,sign of horns ring 10,hands_gestures,hands_gestures,hands_gestures,sign_of_horns,10,ring,SOH,hands_gestures;sign_of_horns;ring;neutrino;emoji,svg/master/hands_gestures_sign_of_horns_ring_10.svg,png/{theme}/{size}/hands_gestures_sign_of_horns_ring_10.png
NEO06725,6725,hands_gestures_fist_oncoming_shadow_10,fist oncoming shadow 10,hands_gestures,hands_gestures,hands_gestures,fist_oncoming,10,shadow,FO,hands_gestures;fist_oncoming;shadow;neutrino;emoji,svg/master/hands_gestures_fist_oncoming_shadow_10.svg,png/{theme}/{size}/hands_gestures_fist_oncoming_shadow_10.png
NEO06726,6726,hands_gestures_raised_fist_orbit_10,raised fist orbit 10,hands_gestures,hands_gestures,hands_gestures,raised_fist,10,orbit,RF,hands_gestures;raised_fist;orbit;neutrino;emoji,svg/master/hands_gestures_raised_fist_orbit_10.svg,png/{theme}/{size}/hands_gestures_raised_fist_orbit_10.png
NEO06727,6727,hands_gestures_left_fist_leaf_10,left fist leaf 10,hands_gestures,hands_gestures,hands_gestures,left_fist,10,leaf,LF,hands_gestures;left_fist;leaf;neutrino;emoji,svg/master/hands_gestures_left_fist_leaf_10.svg,png/{theme}/{size}/hands_gestures_left_fist_leaf_10.png
NEO06728,6728,hands_gestures_right_fist_star_10,right fist star 10,hands_gestures,hands_gestures,hands_gestures,right_fist,10,star,RF,hands_gestures;right_fist;star;neutrino;emoji,svg/master/hands_gestures_right_fist_star_10.svg,png/{theme}/{size}/hands_gestures_right_fist_star_10.png
NEO06729,6729,hands_gestures_point_left_heart_10,point left heart 10,hands_gestures,hands_gestures,hands_gestures,point_left,10,heart,PL,hands_gestures;point_left;heart;neutrino;emoji,svg/master/hands_gestures_point_left_heart_10.svg,png/{theme}/{size}/hands_gestures_point_left_heart_10.png
NEO06730,6730,hands_gestures_point_right_bolt_10,point right bolt 10,hands_gestures,hands_gestures,hands_gestures,point_right,10,bolt,PR,hands_gestures;point_right;bolt;neutrino;emoji,svg/master/hands_gestures_point_right_bolt_10.svg,png/{theme}/{size}/hands_gestures_point_right_bolt_10.png
NEO06731,6731,hands_gestures_point_up_check_10,point up check 10,hands_gestures,hands_gestures,hands_gestures,point_up,10,check,PU,hands_gestures;point_up;check;neutrino;emoji,svg/master/hands_gestures_point_up_check_10.svg,png/{theme}/{size}/hands_gestures_point_up_check_10.png
NEO06732,6732,hands_gestures_point_down_plus_10,point down plus 10,hands_gestures,hands_gestures,hands_gestures,point_down,10,plus,PD,hands_gestures;point_down;plus;neutrino;emoji,svg/master/hands_gestures_point_down_plus_10.svg,png/{theme}/{size}/hands_gestures_point_down_plus_10.png
NEO06733,6733,hands_gestures_index_up_minus_10,index up minus 10,hands_gestures,hands_gestures,hands_gestures,index_up,10,minus,IU,hands_gestures;index_up;minus;neutrino;emoji,svg/master/hands_gestures_index_up_minus_10.svg,png/{theme}/{size}/hands_gestures_index_up_minus_10.png
NEO06734,6734,hands_gestures_writing_hand_alert_10,writing hand alert 10,hands_gestures,hands_gestures,hands_gestures,writing_hand,10,alert,WH,hands_gestures;writing_hand;alert;neutrino;emoji,svg/master/hands_gestures_writing_hand_alert_10.svg,png/{theme}/{size}/hands_gestures_writing_hand_alert_10.png
NEO06735,6735,hands_gestures_pinch_hand_music_10,pinch hand music 10,hands_gestures,hands_gestures,hands_gestures,pinch_hand,10,music,PH,hands_gestures;pinch_hand;music;neutrino;emoji,svg/master/hands_gestures_pinch_hand_music_10.svg,png/{theme}/{size}/hands_gestures_pinch_hand_music_10.png
NEO06736,6736,hands_gestures_pinched_fingers_motion_10,pinched fingers motion 10,hands_gestures,hands_gestures,hands_gestures,pinched_fingers,10,motion,PF,hands_gestures;pinched_fingers;motion;neutrino;emoji,svg/master/hands_gestures_pinched_fingers_motion_10.svg,png/{theme}/{size}/hands_gestures_pinched_fingers_motion_10.png
NEO06737,6737,hands_gestures_heart_hands_sleep_10,heart hands sleep 10,hands_gestures,hands_gestures,hands_gestures,heart_hands,10,sleep,HH,hands_gestures;heart_hands;sleep;neutrino;emoji,svg/master/hands_gestures_heart_hands_sleep_10.svg,png/{theme}/{size}/hands_gestures_heart_hands_sleep_10.png
NEO06738,6738,hands_gestures_palms_up_glow_10,palms up glow 10,hands_gestures,hands_gestures,hands_gestures,palms_up,10,glow,PU,hands_gestures;palms_up;glow;neutrino;emoji,svg/master/hands_gestures_palms_up_glow_10.svg,png/{theme}/{size}/hands_gestures_palms_up_glow_10.png
NEO06739,6739,hands_gestures_together_hands_double_10,together hands double 10,hands_gestures,hands_gestures,hands_gestures,together_hands,10,double,TH,hands_gestures;together_hands;double;neutrino;emoji,svg/master/hands_gestures_together_hands_double_10.svg,png/{theme}/{size}/hands_gestures_together_hands_double_10.png
NEO06740,6740,hands_gestures_salute_tiny_10,salute tiny 10,hands_gestures,hands_gestures,hands_gestures,salute,10,tiny,SAL,hands_gestures;salute;tiny;neutrino;emoji,svg/master/hands_gestures_salute_tiny_10.svg,png/{theme}/{size}/hands_gestures_salute_tiny_10.png
NEO06741,6741,hands_gestures_snap_fingers_round_10,snap fingers round 10,hands_gestures,hands_gestures,hands_gestures,snap_fingers,10,round,SF,hands_gestures;snap_fingers;round;neutrino;emoji,svg/master/hands_gestures_snap_fingers_round_10.svg,png/{theme}/{size}/hands_gestures_snap_fingers_round_10.png
NEO06742,6742,hands_gestures_counting_one_square_10,counting one square 10,hands_gestures,hands_gestures,hands_gestures,counting_one,10,square,CO,hands_gestures;counting_one;square;neutrino;emoji,svg/master/hands_gestures_counting_one_square_10.svg,png/{theme}/{size}/hands_gestures_counting_one_square_10.png
NEO06743,6743,hands_gestures_counting_two_plain_10,counting two plain 10,hands_gestures,hands_gestures,hands_gestures,counting_two,10,plain,CT,hands_gestures;counting_two;plain;neutrino;emoji,svg/master/hands_gestures_counting_two_plain_10.svg,png/{theme}/{size}/hands_gestures_counting_two_plain_10.png
NEO06744,6744,hands_gestures_counting_three_sparkle_10,counting three sparkle 10,hands_gestures,hands_gestures,hands_gestures,counting_three,10,sparkle,CT,hands_gestures;counting_three;sparkle;neutrino;emoji,svg/master/hands_gestures_counting_three_sparkle_10.svg,png/{theme}/{size}/hands_gestures_counting_three_sparkle_10.png
NEO06745,6745,hands_gestures_counting_four_badge_10,counting four badge 10,hands_gestures,hands_gestures,hands_gestures,counting_four,10,badge,CF,hands_gestures;counting_four;badge;neutrino;emoji,svg/master/hands_gestures_counting_four_badge_10.svg,png/{theme}/{size}/hands_gestures_counting_four_badge_10.png
NEO06746,6746,hands_gestures_high_five_stripe_10,high five stripe 10,hands_gestures,hands_gestures,hands_gestures,high_five,10,stripe,HF,hands_gestures;high_five;stripe;neutrino;emoji,svg/master/hands_gestures_high_five_stripe_10.svg,png/{theme}/{size}/hands_gestures_high_five_stripe_10.png
NEO06747,6747,hands_gestures_hand_with_pen_dot_10,hand with pen dot 10,hands_gestures,hands_gestures,hands_gestures,hand_with_pen,10,dot,HWP,hands_gestures;hand_with_pen;dot;neutrino;emoji,svg/master/hands_gestures_hand_with_pen_dot_10.svg,png/{theme}/{size}/hands_gestures_hand_with_pen_dot_10.png
NEO06748,6748,hands_gestures_hand_with_wrench_ring_10,hand with wrench ring 10,hands_gestures,hands_gestures,hands_gestures,hand_with_wrench,10,ring,HWW,hands_gestures;hand_with_wrench;ring;neutrino;emoji,svg/master/hands_gestures_hand_with_wrench_ring_10.svg,png/{theme}/{size}/hands_gestures_hand_with_wrench_ring_10.png
NEO06749,6749,hands_gestures_hand_with_star_shadow_10,hand with star shadow 10,hands_gestures,hands_gestures,hands_gestures,hand_with_star,10,shadow,HWS,hands_gestures;hand_with_star;shadow;neutrino;emoji,svg/master/hands_gestures_hand_with_star_shadow_10.svg,png/{theme}/{size}/hands_gestures_hand_with_star_shadow_10.png
NEO06750,6750,hands_gestures_hand_with_heart_orbit_10,hand with heart orbit 10,hands_gestures,hands_gestures,hands_gestures,hand_with_heart,10,orbit,HWH,hands_gestures;hand_with_heart;orbit;neutrino;emoji,svg/master/hands_gestures_hand_with_heart_orbit_10.svg,png/{theme}/{size}/hands_gestures_hand_with_heart_orbit_10.png
NEO06751,6751,hands_gestures_hand_wave_motion_leaf_10,hand wave motion leaf 10,hands_gestures,hands_gestures,hands_gestures,hand_wave_motion,10,leaf,HWM,hands_gestures;hand_wave_motion;leaf;neutrino;emoji,svg/master/hands_gestures_hand_wave_motion_leaf_10.svg,png/{theme}/{size}/hands_gestures_hand_wave_motion_leaf_10.png
NEO06752,6752,hands_gestures_wave_star_11,wave star 11,hands_gestures,hands_gestures,hands_gestures,wave,11,star,WAV,hands_gestures;wave;star;neutrino;emoji,svg/master/hands_gestures_wave_star_11.svg,png/{theme}/{size}/hands_gestures_wave_star_11.png
NEO06753,6753,hands_gestures_raised_hand_heart_11,raised hand heart 11,hands_gestures,hands_gestures,hands_gestures,raised_hand,11,heart,RH,hands_gestures;raised_hand;heart;neutrino;emoji,svg/master/hands_gestures_raised_hand_heart_11.svg,png/{theme}/{size}/hands_gestures_raised_hand_heart_11.png
NEO06754,6754,hands_gestures_palm_stop_bolt_11,palm stop bolt 11,hands_gestures,hands_gestures,hands_gestures,palm_stop,11,bolt,PS,hands_gestures;palm_stop;bolt;neutrino;emoji,svg/master/hands_gestures_palm_stop_bolt_11.svg,png/{theme}/{size}/hands_gestures_palm_stop_bolt_11.png
NEO06755,6755,hands_gestures_open_hands_check_11,open hands check 11,hands_gestures,hands_gestures,hands_gestures,open_hands,11,check,OH,hands_gestures;open_hands;check;neutrino;emoji,svg/master/hands_gestures_open_hands_check_11.svg,png/{theme}/{size}/hands_gestures_open_hands_check_11.png
NEO06756,6756,hands_gestures_praying_hands_plus_11,praying hands plus 11,hands_gestures,hands_gestures,hands_gestures,praying_hands,11,plus,PH,hands_gestures;praying_hands;plus;neutrino;emoji,svg/master/hands_gestures_praying_hands_plus_11.svg,png/{theme}/{size}/hands_gestures_praying_hands_plus_11.png
NEO06757,6757,hands_gestures_clapping_minus_11,clapping minus 11,hands_gestures,hands_gestures,hands_gestures,clapping,11,minus,CLA,hands_gestures;clapping;minus;neutrino;emoji,svg/master/hands_gestures_clapping_minus_11.svg,png/{theme}/{size}/hands_gestures_clapping_minus_11.png
NEO06758,6758,hands_gestures_handshake_alert_11,handshake alert 11,hands_gestures,hands_gestures,hands_gestures,handshake,11,alert,HAN,hands_gestures;handshake;alert;neutrino;emoji,svg/master/hands_gestures_handshake_alert_11.svg,png/{theme}/{size}/hands_gestures_handshake_alert_11.png
NEO06759,6759,hands_gestures_thumbs_up_music_11,thumbs up music 11,hands_gestures,hands_gestures,hands_gestures,thumbs_up,11,music,TU,hands_gestures;thumbs_up;music;neutrino;emoji,svg/master/hands_gestures_thumbs_up_music_11.svg,png/{theme}/{size}/hands_gestures_thumbs_up_music_11.png
NEO06760,6760,hands_gestures_thumbs_down_motion_11,thumbs down motion 11,hands_gestures,hands_gestures,hands_gestures,thumbs_down,11,motion,TD,hands_gestures;thumbs_down;motion;neutrino;emoji,svg/master/hands_gestures_thumbs_down_motion_11.svg,png/{theme}/{size}/hands_gestures_thumbs_down_motion_11.png
NEO06761,6761,hands_gestures_ok_hand_sleep_11,ok hand sleep 11,hands_gestures,hands_gestures,hands_gestures,ok_hand,11,sleep,OH,hands_gestures;ok_hand;sleep;neutrino;emoji,svg/master/hands_gestures_ok_hand_sleep_11.svg,png/{theme}/{size}/hands_gestures_ok_hand_sleep_11.png
NEO06762,6762,hands_gestures_victory_hand_glow_11,victory hand glow 11,hands_gestures,hands_gestures,hands_gestures,victory_hand,11,glow,VH,hands_gestures;victory_hand;glow;neutrino;emoji,svg/master/hands_gestures_victory_hand_glow_11.svg,png/{theme}/{size}/hands_gestures_victory_hand_glow_11.png
NEO06763,6763,hands_gestures_crossed_fingers_double_11,crossed fingers double 11,hands_gestures,hands_gestures,hands_gestures,crossed_fingers,11,double,CF,hands_gestures;crossed_fingers;double;neutrino;emoji,svg/master/hands_gestures_crossed_fingers_double_11.svg,png/{theme}/{size}/hands_gestures_crossed_fingers_double_11.png
NEO06764,6764,hands_gestures_love_you_tiny_11,love you tiny 11,hands_gestures,hands_gestures,hands_gestures,love_you,11,tiny,LY,hands_gestures;love_you;tiny;neutrino;emoji,svg/master/hands_gestures_love_you_tiny_11.svg,png/{theme}/{size}/hands_gestures_love_you_tiny_11.png
NEO06765,6765,hands_gestures_sign_of_horns_round_11,sign of horns round 11,hands_gestures,hands_gestures,hands_gestures,sign_of_horns,11,round,SOH,hands_gestures;sign_of_horns;round;neutrino;emoji,svg/master/hands_gestures_sign_of_horns_round_11.svg,png/{theme}/{size}/hands_gestures_sign_of_horns_round_11.png
NEO06766,6766,hands_gestures_fist_oncoming_square_11,fist oncoming square 11,hands_gestures,hands_gestures,hands_gestures,fist_oncoming,11,square,FO,hands_gestures;fist_oncoming;square;neutrino;emoji,svg/master/hands_gestures_fist_oncoming_square_11.svg,png/{theme}/{size}/hands_gestures_fist_oncoming_square_11.png
NEO06767,6767,hands_gestures_raised_fist_plain_11,raised fist plain 11,hands_gestures,hands_gestures,hands_gestures,raised_fist,11,plain,RF,hands_gestures;raised_fist;plain;neutrino;emoji,svg/master/hands_gestures_raised_fist_plain_11.svg,png/{theme}/{size}/hands_gestures_raised_fist_plain_11.png
NEO06768,6768,hands_gestures_left_fist_sparkle_11,left fist sparkle 11,hands_gestures,hands_gestures,hands_gestures,left_fist,11,sparkle,LF,hands_gestures;left_fist;sparkle;neutrino;emoji,svg/master/hands_gestures_left_fist_sparkle_11.svg,png/{theme}/{size}/hands_gestures_left_fist_sparkle_11.png
NEO06769,6769,hands_gestures_right_fist_badge_11,right fist badge 11,hands_gestures,hands_gestures,hands_gestures,right_fist,11,badge,RF,hands_gestures;right_fist;badge;neutrino;emoji,svg/master/hands_gestures_right_fist_badge_11.svg,png/{theme}/{size}/hands_gestures_right_fist_badge_11.png
NEO06770,6770,hands_gestures_point_left_stripe_11,point left stripe 11,hands_gestures,hands_gestures,hands_gestures,point_left,11,stripe,PL,hands_gestures;point_left;stripe;neutrino;emoji,svg/master/hands_gestures_point_left_stripe_11.svg,png/{theme}/{size}/hands_gestures_point_left_stripe_11.png
NEO06771,6771,hands_gestures_point_right_dot_11,point right dot 11,hands_gestures,hands_gestures,hands_gestures,point_right,11,dot,PR,hands_gestures;point_right;dot;neutrino;emoji,svg/master/hands_gestures_point_right_dot_11.svg,png/{theme}/{size}/hands_gestures_point_right_dot_11.png
NEO06772,6772,hands_gestures_point_up_ring_11,point up ring 11,hands_gestures,hands_gestures,hands_gestures,point_up,11,ring,PU,hands_gestures;point_up;ring;neutrino;emoji,svg/master/hands_gestures_point_up_ring_11.svg,png/{theme}/{size}/hands_gestures_point_up_ring_11.png
NEO06773,6773,hands_gestures_point_down_shadow_11,point down shadow 11,hands_gestures,hands_gestures,hands_gestures,point_down,11,shadow,PD,hands_gestures;point_down;shadow;neutrino;emoji,svg/master/hands_gestures_point_down_shadow_11.svg,png/{theme}/{size}/hands_gestures_point_down_shadow_11.png
NEO06774,6774,hands_gestures_index_up_orbit_11,index up orbit 11,hands_gestures,hands_gestures,hands_gestures,index_up,11,orbit,IU,hands_gestures;index_up;orbit;neutrino;emoji,svg/master/hands_gestures_index_up_orbit_11.svg,png/{theme}/{size}/hands_gestures_index_up_orbit_11.png
NEO06775,6775,hands_gestures_writing_hand_leaf_11,writing hand leaf 11,hands_gestures,hands_gestures,hands_gestures,writing_hand,11,leaf,WH,hands_gestures;writing_hand;leaf;neutrino;emoji,svg/master/hands_gestures_writing_hand_leaf_11.svg,png/{theme}/{size}/hands_gestures_writing_hand_leaf_11.png
NEO06776,6776,hands_gestures_pinch_hand_star_11,pinch hand star 11,hands_gestures,hands_gestures,hands_gestures,pinch_hand,11,star,PH,hands_gestures;pinch_hand;star;neutrino;emoji,svg/master/hands_gestures_pinch_hand_star_11.svg,png/{theme}/{size}/hands_gestures_pinch_hand_star_11.png
NEO06777,6777,hands_gestures_pinched_fingers_heart_11,pinched fingers heart 11,hands_gestures,hands_gestures,hands_gestures,pinched_fingers,11,heart,PF,hands_gestures;pinched_fingers;heart;neutrino;emoji,svg/master/hands_gestures_pinched_fingers_heart_11.svg,png/{theme}/{size}/hands_gestures_pinched_fingers_heart_11.png
NEO06778,6778,hands_gestures_heart_hands_bolt_11,heart hands bolt 11,hands_gestures,hands_gestures,hands_gestures,heart_hands,11,bolt,HH,hands_gestures;heart_hands;bolt;neutrino;emoji,svg/master/hands_gestures_heart_hands_bolt_11.svg,png/{theme}/{size}/hands_gestures_heart_hands_bolt_11.png
NEO06779,6779,hands_gestures_palms_up_check_11,palms up check 11,hands_gestures,hands_gestures,hands_gestures,palms_up,11,check,PU,hands_gestures;palms_up;check;neutrino;emoji,svg/master/hands_gestures_palms_up_check_11.svg,png/{theme}/{size}/hands_gestures_palms_up_check_11.png
NEO06780,6780,hands_gestures_together_hands_plus_11,together hands plus 11,hands_gestures,hands_gestures,hands_gestures,together_hands,11,plus,TH,hands_gestures;together_hands;plus;neutrino;emoji,svg/master/hands_gestures_together_hands_plus_11.svg,png/{theme}/{size}/hands_gestures_together_hands_plus_11.png
NEO06781,6781,hands_gestures_salute_minus_11,salute minus 11,hands_gestures,hands_gestures,hands_gestures,salute,11,minus,SAL,hands_gestures;salute;minus;neutrino;emoji,svg/master/hands_gestures_salute_minus_11.svg,png/{theme}/{size}/hands_gestures_salute_minus_11.png
NEO06782,6782,hands_gestures_snap_fingers_alert_11,snap fingers alert 11,hands_gestures,hands_gestures,hands_gestures,snap_fingers,11,alert,SF,hands_gestures;snap_fingers;alert;neutrino;emoji,svg/master/hands_gestures_snap_fingers_alert_11.svg,png/{theme}/{size}/hands_gestures_snap_fingers_alert_11.png
NEO06783,6783,hands_gestures_counting_one_music_11,counting one music 11,hands_gestures,hands_gestures,hands_gestures,counting_one,11,music,CO,hands_gestures;counting_one;music;neutrino;emoji,svg/master/hands_gestures_counting_one_music_11.svg,png/{theme}/{size}/hands_gestures_counting_one_music_11.png
NEO06784,6784,hands_gestures_counting_two_motion_11,counting two motion 11,hands_gestures,hands_gestures,hands_gestures,counting_two,11,motion,CT,hands_gestures;counting_two;motion;neutrino;emoji,svg/master/hands_gestures_counting_two_motion_11.svg,png/{theme}/{size}/hands_gestures_counting_two_motion_11.png
NEO06785,6785,hands_gestures_counting_three_sleep_11,counting three sleep 11,hands_gestures,hands_gestures,hands_gestures,counting_three,11,sleep,CT,hands_gestures;counting_three;sleep;neutrino;emoji,svg/master/hands_gestures_counting_three_sleep_11.svg,png/{theme}/{size}/hands_gestures_counting_three_sleep_11.png
NEO06786,6786,hands_gestures_counting_four_glow_11,counting four glow 11,hands_gestures,hands_gestures,hands_gestures,counting_four,11,glow,CF,hands_gestures;counting_four;glow;neutrino;emoji,svg/master/hands_gestures_counting_four_glow_11.svg,png/{theme}/{size}/hands_gestures_counting_four_glow_11.png
